-70.458811,-23.093519,-20.000000
-70.457835,-23.093519,-20.000000
-70.456860,-23.093506,-20.000000
-70.455888,-23.093427,-20.000000
-70.454914,-23.093449,-20.000000
-70.453960,-23.093360,-20.000000
-70.453144,-23.092868,-20.000000
-70.452327,-23.092376,-20.000000
-70.451408,-23.092087,-20.000000
-70.450442,-23.091992,-20.000000
-70.449471,-23.091990,-20.000000
-70.448513,-23.091829,-20.000000
-70.447620,-23.091478,-20.000000
-70.446662,-23.091310,-20.000000
-70.445688,-23.091279,-20.000000
-70.444716,-23.091325,-20.000000
-70.443747,-23.091376,-20.000000
-70.442775,-23.091319,-20.000000
-70.441952,-23.090914,-20.000000
-70.441271,-23.090281,-20.000000
-70.440320,-23.090111,-20.000000
-70.440300,-23.090107,-20.000000
-70.440300,-23.091877,-10.000000
-70.441103,-23.092386,-10.000000
-70.441930,-23.092865,-10.000000
-70.442836,-23.093174,-10.000000
-70.443812,-23.093167,-10.000000
-70.444785,-23.093100,-10.000000
-70.445757,-23.093171,-10.000000
-70.446726,-23.093280,-10.000000
-70.447695,-23.093388,-10.000000
-70.448665,-23.093495,-10.000000
-70.449634,-23.093586,-10.000000
-70.450601,-23.093499,-10.000000
-70.451574,-23.093570,-10.000000
-70.452541,-23.093543,-10.000000
-70.453445,-23.093633,-10.000000
-70.454010,-23.094270,-10.000000
-70.454811,-23.093788,-10.000000
-70.455403,-23.094346,-10.000000
-70.456145,-23.094823,-10.000000
-70.457103,-23.094995,-10.000000
-70.458071,-23.095103,-10.000000
-70.459044,-23.095174,-10.000000
-70.460017,-23.095246,-10.000000
-70.460988,-23.095333,-10.000000
-70.461938,-23.095539,-10.000000
-70.462879,-23.095763,-10.000000
-70.463840,-23.095923,-10.000000
-70.464809,-23.096024,-10.000000
-70.465782,-23.096061,-10.000000
-70.466758,-23.096039,-10.000000
-70.467722,-23.095909,-10.000000
-70.468669,-23.095695,-10.000000
-70.469584,-23.095385,-10.000000
-70.470470,-23.095007,-10.000000
-70.471361,-23.094640,-10.000000
-70.472308,-23.094434,-10.000000
-70.473266,-23.094550,-10.000000
-70.473972,-23.095134,-10.000000
-70.474773,-23.095260,-10.000000
-70.475570,-23.094744,-10.000000
-70.476488,-23.094449,-10.000000
-70.477460,-23.094415,-10.000000
-70.478436,-23.094408,-10.000000
-70.479412,-23.094388,-10.000000
-70.480364,-23.094199,-10.000000
-70.481332,-23.094085,-10.000000
-70.482300,-23.093971,-10.000000
-70.483268,-23.093856,-10.000000
-70.484147,-23.093490,-10.000000
-70.484840,-23.092888,-10.000000
-70.485282,-23.092121,-10.000000
-70.485615,-23.091323,-10.000000
-70.485978,-23.090546,-10.000000
-70.486405,-23.089771,-10.000000
-70.486902,-23.089031,-10.000000
-70.487255,-23.088728,-10.000000
-70.460653,-23.092792,-20.000000
-70.460920,-23.093380,-20.000000
-70.460417,-23.092940,-20.000000
-70.460653,-23.092792,-20.000000
-70.457459,-23.092655,-20.000000
-70.457812,-23.093284,-20.000000
